,Global Speakers,Size,Status,Global Speakers Category,Language_Abaza,Language_Abruzzese,Language_Acehnese,Language_Adjoukrou,Language_Adyghe,Language_Afenmai,Language_African-American English,Language_Afrikaans,Language_Akan,Language_Aklanon,Language_Algerian Arabic,Language_Alsatian,Language_Amdo Tibetan,Language_American Sign Language,Language_Amharic,Language_Amuzgo,Language_Anaang,Language_Ancient Greek,Language_Antigua and Barbuda Creole,Language_Ao,Language_Appolo,Language_Apulo-Lucano,Language_Arbëresh,Language_Argentine Spanish,Language_Aromanian,Language_Ashanti,Language_Assamese,Language_Assyrian Neo-Aramaic,Language_Asturian,Language_Australian English,Language_Austrian German,Language_Avar,Language_Avestan,Language_Aymara,Language_Azeri,Language_Bafut,Language_Bahamian Creole,Language_Bahing,Language_Balanta-Ganja,Language_Balinese,Language_Balkan Romani,Language_Balochi,Language_Balti,Language_Bambara,Language_Banguingui,Language_Banjarese,Language_Bantawa,Language_Baoulé,Language_Baragaun,Language_Barbadian Creole,Language_Bartangi,Language_Basaa,Language_Basque,Language_Bassa,Language_Batak,Language_Batak (Karo),Language_Batak (Toba),Language_Bavarian,Language_Baïnounk,Language_Belarusian,Language_Belizean Creole,Language_Bemba,Language_Beneventano,Language_Bengali,Language_Betawi Malay,Language_Bhojpuri,Language_Biblical Hebrew,Language_Bicolano,Language_Bishnupriya Manipuri,Language_Bislama,Language_Bolivian Quechua,Language_Bolivian Spanish,Language_Bomu,Language_Bontoc,Language_Bosnian,Language_Brazilian Portuguese,Language_Breton,Language_Bribri,Language_British English,Language_Buginese,Language_Bukhori,Language_Bulgarian,Language_Bulgarian Turkish,Language_Buli,Language_Bumthang,Language_Burmese,Language_Burushaski,Language_Buryat,Language_Bzedukh,Language_Bété,Language_Calabrese,Language_Calabrese (Gioiosano),Language_Calabrese (Sanfilese),Language_Cameroonian Pidgin English,Language_Camfranglais,Language_Canadian English,Language_Cantonese,Language_Cape Verdean Creole,Language_Caribbean Hindustani,Language_Castilian Spanish,Language_Catalan,Language_Cebuano,Language_Central American Spanish,Language_Central Malay,Language_Chadian Arabic,Language_Chak,Language_Chakhar Mongolian,Language_Chakma,Language_Chaldean Neo-Aramaic,Language_Chamling,Language_Chamorro,Language_Changki,Language_Changzhounese,Language_Chantyal,Language_Chaouia,Language_Chavacano,Language_Chechen,Language_Cherepon,Language_Cherokee,Language_Chewa,Language_Chiga,Language_Chilean Spanish,Language_Chinantec,Language_Chiricahua Apache,Language_Chittagonian,Language_Chocha-ngacha,Language_Chuj,Language_Church Slavonic,Language_Chuukese,Language_Chuvash,Language_Cilentano,Language_Classical Arabic,Language_Classical Armenian,Language_Classical Latin,Language_Classical Tibetan,Language_Colombian Spanish,Language_Comorian,Language_Coptic,Language_Cretan Greek,Language_Crimean Tatar,Language_Croatian,Language_Cuban Spanish,Language_Cuicatec,Language_Cypriot Greek,Language_Cypriot Turkish,Language_Czech,Language_Dagaare,Language_Dagbani,Language_Dangme,Language_Danish,Language_Danube Swabian,Language_Darfurian Arabic,Language_Dari,Language_Dawei Burmese,Language_Denjongke,Language_Dhivehi,Language_Dinka,Language_Dolpo,Language_Dominican Creole (English),Language_Dominican Creole (French),Language_Dominican Spanish,Language_Duala,Language_Dungan,Language_Dutch,Language_Dyula,Language_Dzongkha,Language_Eastern Armenian,Language_Ebrié,Language_Ecclesiastical Latin,Language_Ecuadorian Kichwa,Language_Ecuadorian Spanish,Language_Edo,Language_Efik,Language_Egyptian Arabic,Language_Egyptian Judeo-Arabic,Language_Emiliano,Language_Esan,Language_Esperanto,Language_Estonian,Language_Ewe,Language_Ewondo,Language_Falam Chin,Language_Fang,Language_Fante,Language_Fe'fe',Language_Fijian,Language_Finnish,Language_Flemish,Language_Fon,Language_Frafra,Language_Franconian,Language_French,Language_French Guianese Creole,Language_Frisian,Language_Friulian,Language_Fujianese,Language_Fulani,Language_Fur,Language_Ga,Language_Gagnoa Bété,Language_Galician,Language_Gallo-Italic,Language_Gan,Language_Garifuna,Language_Garo,Language_Geg Albanian,Language_Gen-Gbe,Language_Georgian,Language_German,Language_Geʽez,Language_Ghale,Language_Ghanaian English,Language_Ghomala,Language_Gikuyu,Language_Gilbertese,Language_Gio,Language_Gola,Language_Gottscheerisch,Language_Gourmanché,Language_Greek,Language_Grenadian Creole,Language_Guadeloupean Creole,Language_Guarani,Language_Guiberoua Bété,Language_Guinea-Bissau Creole,Language_Gujarati,Language_Gulf Arabic,Language_Gullah,Language_Gun-Gbe,Language_Gurage,Language_Gurjar,Language_Guro,Language_Gurung,Language_Guyanese Creole,Language_Gyalsumdo,Language_Hainanese (Southern Min),Language_Haitian Creole,Language_Haketia,Language_Hakha Chin,Language_Hakka,Language_Hamgyŏng Korean (Joseonjok),Language_Hasidic Yiddish,Language_Hassaniya Arabic,Language_Hausa,Language_Hawaiian,Language_Hawaiian English,Language_Hazara,Language_Hebrew,Language_Herero,Language_Hindi,Language_Hmong,Language_Hokkien,Language_Hopi,Language_Hunanese,Language_Hungarian,Language_Hyolmo,Language_Ibaloy,Language_Ibanag,Language_Ibibio,Language_Icelandic,Language_Igbo,Language_Ilocano,Language_Ilonggo,Language_Indian English,Language_Indonesian,Language_Ingush,Language_Intha Burmese,Language_Inuktun,Language_Iranun,Language_Iraqi Arabic,Language_Iraqi Judeo-Arabic,Language_Irish,Language_Irish English,Language_Irpino,Language_Isan,Language_Ishkashimi,Language_Istrioto,Language_Istro-Romanian,Language_Istro-Veneto,Language_Italian,Language_Italian English,Language_Ixil,Language_Iyengar Tamil,Language_Jamaican Patois,Language_Japanese,Language_Javanese,Language_Jersey Dutch,Language_Jewish Babylonian Aramaic,Language_Jewish English,Language_Jewish Neo-Aramaic (Bijar),Language_Jewish Neo-Aramaic (Sanandaj),Language_Jewish Neo-Aramaic (Urmia),Language_Jewish Russian,Language_Jola,Language_Juba Arabic,Language_Judeo-Crimean Tatar,Language_Judeo-Georgian,Language_Judeo-Greek,Language_Judeo-Hamadani,Language_Judeo-Isfahani,Language_Judeo-Kashani,Language_Judeo-Shirazi,Language_Judeo-Spanish,Language_Juhuri,Language_K'iche',Language_Kabardian,Language_Kabiye,Language_Kabli,Language_Kabyle,Language_Kachin,Language_Kadazan Dusun,Language_Kaike,Language_Kalabari,Language_Kalasha,Language_Kalderash Romani,Language_Kalmyk,Language_Kandhari,Language_Kannada,Language_Kaqchikel,Language_Karachay-Balkar,Language_Karakalpak,Language_Karen,Language_Kariu,Language_Kashmiri,Language_Kassonke,Language_Kazakh,Language_Khaling,Language_Khalkha Mongolian,Language_Kham Magar,Language_Kham Tibetan,Language_Khmer,Language_Khowar,Language_Kikongo,Language_Kimbundu,Language_Kinaray-a,Language_Kinyarwanda,Language_Kirundi,Language_Kissi,Language_Kituba,Language_Kodava,Language_Koine Greek,Language_Konkani,Language_Konyak,Language_Konyanka,Language_Korean,Language_Koryo-Mar,Language_Kota,Language_Koulounkalan,Language_Kpelle,Language_Krahn,Language_Kru,Language_Kulung,Language_Kumeyaay,Language_Kuna,Language_Kuranko,Language_Kurdish,Language_Kurtöp,Language_Kutchi,Language_Kyirong,Language_Kyrgyz,Language_Ladakhi,Language_Lahu,Language_Lakota,Language_Lamnso,Language_Lao,Language_Larteh,Language_Latvian,Language_Lazuri,Language_Lemko,Language_Lenape (Munsee),Language_Lenape (Unami),Language_Lezgi,Language_Liberian English,Language_Libyan Arabic,Language_Libyan Judeo-Arabic,Language_Ligurian,Language_Limba,Language_Limbu,Language_Limi,Language_Lingala,Language_Lithuanian,Language_Litvish Yiddish,Language_Loke,Language_Loma,Language_Lombard,Language_Lotha,Language_Lovari Romani,Language_Low German,Language_Luba-Kasai,Language_Luba-Katanga,Language_Lucano,Language_Luganda,Language_Lukumí,Language_Lummi,Language_Luo,Language_Luri,Language_Luxembourgish,Language_Macedonian,Language_Machvaya Romani,Language_Madurese,Language_Magar,Language_Maguindanao,Language_Mahouka,Language_Maithili,Language_Makassarese,Language_Malagasy,Language_Malay,Language_Malayalam,Language_Maltese,Language_Mam,Language_Mamuju,Language_Manado Malay,Language_Manang,Language_Mandarin Chinese,Language_Mandingo,Language_Mandinka,Language_Mandjak,Language_Manggarai,Language_Maninka,Language_Mano,Language_Mapuche,Language_Maranao,Language_Marathi,Language_Marchigiano,Language_Marka,Language_Marma,Language_Marshallese,Language_Martinican Creole,Language_Marwari,Language_Masalit,Language_Matinecock,Language_Mauritian Creole,Language_Mazahua,Language_Mazanderani,Language_Mazatec,Language_Medumba,Language_Meitei,Language_Memoni,Language_Mende,Language_Mexican Spanish,Language_Mien,Language_Minangkabau,Language_Mingrelian,Language_Mixe,Language_Mixtec,Language_Mohawk,Language_Mohican,Language_Mojave,Language_Moldovan,Language_Molisan,Language_Mon,Language_Mongo,Language_Monguor,Language_Montaukett,Language_Montenegrin,Language_Montserrat Creole,Language_Moroccan Arabic,Language_Moroccan Judeo-Arabic,Language_Mossi,Language_Motu,Language_Mugu,Language_Munda,Language_Myene,Language_Māori,Language_Nachhiring,Language_Nagamese,Language_Nahuatl,Language_Nar-Phu,Language_Naso,Language_Native American English,Language_Nauruan,Language_Navajo,Language_Ndebele,Language_Neapolitan,Language_Neo-Mandaic,Language_Nepali,Language_New Zealand English,Language_Newari,Language_Newfoundland English,Language_Nigerian English,Language_Ningbo,Language_Noakhailla,Language_Nones,Language_North Frisian,Language_North Levantine Arabic,Language_Northeastern Mandarin Chinese,Language_Northern Fujianese,Language_Northern Sotho,Language_Northern Thai,Language_Norwegian,Language_Nubian,Language_Nubri,Language_Nuer,Language_Occitan,Language_Odia,Language_Ojibwe,Language_Okinawan,Language_Oromo,Language_Oshiwambo,Language_Ossetian,Language_Otomi,Language_P'urhépecha,Language_Pa'O,Language_Pakistani English,Language_Palatine German,Language_Palauan,Language_Palembang,Language_Pali,Language_Pampangan,Language_Pana,Language_Panamanian English,Language_Panamanian Spanish,Language_Pangasinan,Language_Papantla Totonac,Language_Papiamento,Language_Paraguayan Spanish,Language_Pashto,Language_Persian,Language_Peruvian Quechua,Language_Peruvian Spanish,Language_Philippine English,Language_Piedmontese,Language_Pijin,Language_Pochury,Language_Polish,Language_Pontic Greek,Language_Poqomchi',Language_Portuguese,Language_Pothwari,Language_Puerto Rican Sign Language,Language_Puerto Rican Spanish,Language_Pugliese (Barese),Language_Pugliese (Bitettese),Language_Pugliese (Casamassimese),Language_Pugliese (Conversanese),Language_Pugliese (Garganico),Language_Pugliese (Grumese),Language_Pugliese (Molese),Language_Pugliese (Molfettese),Language_Pugliese (Palese),Language_Punjabi,Language_Purgi,Language_Q'anjob'al,Language_Q'eqchi',Language_Quebec French,Language_Quiripi,Language_Rakhine,Language_Ramaluk,Language_Rangpuri,Language_Rashti,Language_Romagnol,Language_Romani,Language_Romanian,Language_Romansh,Language_Rushani,Language_Russian,Language_Rusyn,Language_Sami,Language_Samoan,Language_Sampang,Language_Sandwippa,Language_Sango,Language_Sangsari,Language_Sangtam,Language_Sanskrit,Language_Santali,Language_Saraiki,Language_Saramaccan Creole,Language_Sasak,Language_Scots,Language_Scottish Gaelic,Language_Seke,Language_Sema,Language_Senoufo,Language_Serbian,Language_Serer,Language_Seychellois Creole,Language_Shan,Language_Shanghainese,Language_Shapsug,Language_Sharchop,Language_Sherpa,Language_Shina,Language_Shinnecock,Language_Shona,Language_Shuar,Language_Shughni,Language_Shupamem,Language_Sichuanese,Language_Sicilian,Language_Sierra Leone Creole,Language_Sierra Totonac,Language_Silesian,Language_Sindhi,Language_Singlish,Language_Sinhalese,Language_Siwi,Language_Slovak,Language_Slovenian,Language_Somali,Language_Songhay,Language_Soninke,Language_Sorani Kurdish,Language_South African English,Language_South Levantine Arabic,Language_Southern Lazio,Language_Spanglish,Language_Sranan Tongo,Language_Sri Lankan English,Language_Sri Lankan Malay,Language_Sri Lankan Tamil,Language_St. Kitts Creole,Language_St. Lucian Creole (English),Language_St. Lucian Creole (French),Language_Sudanese Arabic,Language_Sundanese,Language_Sunwar,Language_Susu,Language_Svan,Language_Swabian,Language_Swahili,Language_Swati,Language_Swedish,Language_Swiss German,Language_Sylheti,Language_Syriac,Language_Syrian Judeo-Arabic,Language_Syro-Malankara Syriac,Language_Tagalog,Language_Taishanese,Language_Taiwanese,Language_Tajik,Language_Tamang,Language_Tamil,Language_Tanchangya,Language_Tangkhul,Language_Tarifit,Language_Tashelhyt,Language_Tatar,Language_Tausug,Language_Tawala,Language_Taíno,Language_Tedim Chin,Language_Telugu,Language_Tem,Language_Temne,Language_Teochew,Language_Tepehua,Language_Tetum,Language_Thai,Language_Thakali,Language_Tharu,Language_Tibetan,Language_Tigre,Language_Tigrinya,Language_Tiv,Language_Tlapanec,Language_Tobagonian Creole,Language_Tok Pisin,Language_Tokpe Gola,Language_Tonga,Language_Tongan,Language_Tontemboan,Language_Tosk Albanian,Language_Trinidadian Creole,Language_Tripuri,Language_Triqui,Language_Tsum,Language_Tswana,Language_Tuareg,Language_Tulu,Language_Tumbuka,Language_Tunisian Arabic,Language_Tunisian Judeo-Arabic,Language_Turkish,Language_Turkmen,Language_Turoyo Neo-Aramaic,Language_Tuscan,Language_Tuvan,Language_Twi,Language_Tz'utujil,Language_Tzotzil,Language_Tö Tibetan,Language_Ukrainian,Language_Ulster Scots,Language_Umbundu,Language_Unkechaug,Language_Urdu,Language_Urhobo,Language_Uruguayan Spanish,Language_Uyghur,Language_Uzbek,Language_Vai,Language_Venetian,Language_Venezuelan Spanish,Language_Vietnamese,Language_Vincentian Creole,Language_Virgin Islands Creole,Language_Volga Tatar,Language_Wa,Language_Wakhi,Language_Wali,Language_Walloon,Language_Walung,Language_Waray-Waray,Language_Welsh,Language_Wenzhounese,Language_West Ambae,Language_Western Armenian,Language_Western Yiddish,Language_Winnebago,Language_Wolof,Language_Xhosa,Language_Yakan,Language_Yakut,Language_Yemba,Language_Yemeni Arabic,Language_Yemenite Judeo-Arabic,Language_Yiddish,Language_Yoruba,Language_Yunnanese,Language_Zacaptec Mixtec,Language_Zaghawa,Language_Zapotec,Language_Zarma,Language_Zaza,Language_Zoroastrian Dari,Language_Zulu,Language_Zuwara,Language_Ü-Tsang Tibetan
0,49800.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31136914.044585988,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,31136914.044585988,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3500000.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
